1.000000e+00	4.194484e-01	1.899900e+01	-6.139298e-05	-1.587155e-01	2.787299e-01
1.000000e+00	4.200179e-01	1.899800e+01	-6.078162e-05	-1.587129e-01	2.787298e-01
1.000001e+00	4.205873e-01	1.899700e+01	-6.016987e-05	-1.587104e-01	2.787296e-01
1.000001e+00	4.211567e-01	1.899600e+01	-5.955773e-05	-1.587078e-01	2.787295e-01
1.000001e+00	4.217261e-01	1.899500e+01	-5.894521e-05	-1.587052e-01	2.787294e-01
1.000001e+00	4.222955e-01	1.899400e+01	-5.833230e-05	-1.587026e-01	2.787293e-01
1.000002e+00	4.228648e-01	1.899300e+01	-5.771900e-05	-1.587000e-01	2.787292e-01
1.000002e+00	4.234342e-01	1.899200e+01	-5.710530e-05	-1.586974e-01	2.787291e-01
1.000002e+00	4.240036e-01	1.899100e+01	-5.649122e-05	-1.586948e-01	2.787289e-01
1.000002e+00	4.245729e-01	1.899000e+01	-5.587674e-05	-1.586923e-01	2.787288e-01
1.000002e+00	4.251422e-01	1.898900e+01	-5.526187e-05	-1.586897e-01	2.787287e-01
1.000003e+00	4.257116e-01	1.898800e+01	-5.464661e-05	-1.586871e-01	2.787286e-01
1.000003e+00	4.262809e-01	1.898700e+01	-5.403095e-05	-1.586845e-01	2.787285e-01
1.000003e+00	4.268502e-01	1.898600e+01	-5.341490e-05	-1.586819e-01	2.787284e-01
1.000003e+00	4.274195e-01	1.898500e+01	-5.279845e-05	-1.586794e-01	2.787283e-01
1.000003e+00	4.279888e-01	1.898400e+01	-5.218161e-05	-1.586768e-01	2.787282e-01
1.000003e+00	4.285581e-01	1.898300e+01	-5.156437e-05	-1.586742e-01	2.787281e-01
1.000004e+00	4.291274e-01	1.898200e+01	-5.094673e-05	-1.586716e-01	2.787280e-01
1.000004e+00	4.296966e-01	1.898100e+01	-5.032869e-05	-1.586691e-01	2.787279e-01
1.000004e+00	4.302659e-01	1.898000e+01	-4.971026e-05	-1.586665e-01	2.787278e-01
1.000004e+00	4.308351e-01	1.897900e+01	-4.909142e-05	-1.586639e-01	2.787277e-01
1.000004e+00	4.314044e-01	1.897800e+01	-4.847218e-05	-1.586613e-01	2.787276e-01
1.000005e+00	4.319736e-01	1.897700e+01	-4.785254e-05	-1.586588e-01	2.787275e-01
1.000005e+00	4.325428e-01	1.897600e+01	-4.723250e-05	-1.586562e-01	2.787274e-01
1.000005e+00	4.331120e-01	1.897500e+01	-4.661206e-05	-1.586536e-01	2.787273e-01
1.000005e+00	4.336812e-01	1.897400e+01	-4.599122e-05	-1.586511e-01	2.787272e-01
1.000005e+00	4.342504e-01	1.897300e+01	-4.536997e-05	-1.586485e-01	2.787271e-01
1.000005e+00	4.348196e-01	1.897200e+01	-4.474831e-05	-1.586459e-01	2.787270e-01
1.000006e+00	4.353888e-01	1.897100e+01	-4.412625e-05	-1.586434e-01	2.787269e-01
1.000006e+00	4.359580e-01	1.897000e+01	-4.350378e-05	-1.586408e-01	2.787268e-01
1.000006e+00	4.365271e-01	1.896900e+01	-4.288091e-05	-1.586382e-01	2.787268e-01
1.000006e+00	4.370963e-01	1.896800e+01	-4.225763e-05	-1.586357e-01	2.787267e-01
1.000006e+00	4.376654e-01	1.896700e+01	-4.163394e-05	-1.586331e-01	2.787266e-01
1.000006e+00	4.382345e-01	1.896600e+01	-4.100984e-05	-1.586305e-01	2.787265e-01
1.000006e+00	4.388036e-01	1.896500e+01	-4.038534e-05	-1.586280e-01	2.787264e-01
1.000007e+00	4.393728e-01	1.896400e+01	-3.976042e-05	-1.586254e-01	2.787263e-01
1.000007e+00	4.399419e-01	1.896300e+01	-3.913509e-05	-1.586228e-01	2.787263e-01
1.000007e+00	4.405110e-01	1.896200e+01	-3.850935e-05	-1.586203e-01	2.787262e-01
1.000007e+00	4.410800e-01	1.896100e+01	-3.788319e-05	-1.586177e-01	2.787261e-01
1.000007e+00	4.416491e-01	1.896000e+01	-3.725663e-05	-1.586151e-01	2.787260e-01
1.000007e+00	4.422182e-01	1.895900e+01	-3.662965e-05	-1.586126e-01	2.787260e-01
1.000007e+00	4.427872e-01	1.895800e+01	-3.600225e-05	-1.586100e-01	2.787259e-01
1.000008e+00	4.433563e-01	1.895700e+01	-3.537444e-05	-1.586075e-01	2.787258e-01
1.000008e+00	4.439253e-01	1.895600e+01	-3.474621e-05	-1.586049e-01	2.787257e-01
1.000008e+00	4.444944e-01	1.895500e+01	-3.411757e-05	-1.586024e-01	2.787257e-01
1.000008e+00	4.450634e-01	1.895400e+01	-3.348851e-05	-1.585998e-01	2.787256e-01
1.000008e+00	4.456324e-01	1.895300e+01	-3.285903e-05	-1.585972e-01	2.787255e-01
1.000008e+00	4.462014e-01	1.895200e+01	-3.222914e-05	-1.585947e-01	2.787255e-01
1.000008e+00	4.467704e-01	1.895100e+01	-3.159882e-05	-1.585921e-01	2.787254e-01
1.000008e+00	4.473394e-01	1.895000e+01	-3.096808e-05	-1.585896e-01	2.787254e-01
1.000008e+00	4.479084e-01	1.894900e+01	-3.033693e-05	-1.585870e-01	2.787253e-01
1.000009e+00	4.484773e-01	1.894800e+01	-2.970535e-05	-1.585845e-01	2.787252e-01
1.000009e+00	4.490463e-01	1.894700e+01	-2.907335e-05	-1.585819e-01	2.787252e-01
1.000009e+00	4.496152e-01	1.894600e+01	-2.844092e-05	-1.585794e-01	2.787251e-01
1.000009e+00	4.501842e-01	1.894500e+01	-2.780807e-05	-1.585768e-01	2.787251e-01
1.000009e+00	4.507531e-01	1.894400e+01	-2.717480e-05	-1.585743e-01	2.787250e-01
1.000009e+00	4.513220e-01	1.894300e+01	-2.654110e-05	-1.585717e-01	2.787249e-01
1.000009e+00	4.518910e-01	1.894200e+01	-2.590698e-05	-1.585692e-01	2.787249e-01
1.000009e+00	4.524599e-01	1.894100e+01	-2.527243e-05	-1.585666e-01	2.787248e-01
1.000009e+00	4.530288e-01	1.894000e+01	-2.463746e-05	-1.585641e-01	2.787248e-01
1.000009e+00	4.535976e-01	1.893900e+01	-2.400205e-05	-1.585615e-01	2.787247e-01
1.000010e+00	4.541665e-01	1.893800e+01	-2.336622e-05	-1.585590e-01	2.787247e-01
1.000010e+00	4.547354e-01	1.893700e+01	-2.272996e-05	-1.585565e-01	2.787247e-01
1.000010e+00	4.553042e-01	1.893600e+01	-2.209327e-05	-1.585539e-01	2.787246e-01
1.000010e+00	4.558731e-01	1.893500e+01	-2.145615e-05	-1.585514e-01	2.787246e-01
1.000010e+00	4.564419e-01	1.893400e+01	-2.081860e-05	-1.585488e-01	2.787245e-01
1.000010e+00	4.570108e-01	1.893300e+01	-2.018061e-05	-1.585463e-01	2.787245e-01
1.000010e+00	4.575796e-01	1.893200e+01	-1.954219e-05	-1.585437e-01	2.787244e-01
1.000010e+00	4.581484e-01	1.893100e+01	-1.890334e-05	-1.585412e-01	2.787244e-01
1.000010e+00	4.587172e-01	1.893000e+01	-1.826406e-05	-1.585387e-01	2.787244e-01
1.000010e+00	4.592860e-01	1.892900e+01	-1.762434e-05	-1.585361e-01	2.787243e-01
1.000010e+00	4.598548e-01	1.892800e+01	-1.698419e-05	-1.585336e-01	2.787243e-01
1.000010e+00	4.604236e-01	1.892700e+01	-1.634360e-05	-1.585310e-01	2.787243e-01
1.000010e+00	4.609923e-01	1.892600e+01	-1.570257e-05	-1.585285e-01	2.787242e-01
1.000010e+00	4.615611e-01	1.892500e+01	-1.506111e-05	-1.585260e-01	2.787242e-01
1.000010e+00	4.621299e-01	1.892400e+01	-1.441921e-05	-1.585234e-01	2.787242e-01
1.000011e+00	4.626986e-01	1.892300e+01	-1.377687e-05	-1.585209e-01	2.787241e-01
1.000011e+00	4.632673e-01	1.892200e+01	-1.313409e-05	-1.585184e-01	2.787241e-01
1.000011e+00	4.638361e-01	1.892100e+01	-1.249087e-05	-1.585158e-01	2.787241e-01
1.000011e+00	4.644048e-01	1.892000e+01	-1.184721e-05	-1.585133e-01	2.787241e-01
1.000011e+00	4.649735e-01	1.891900e+01	-1.120310e-05	-1.585108e-01	2.787240e-01
1.000011e+00	4.655422e-01	1.891800e+01	-1.055856e-05	-1.585082e-01	2.787240e-01
1.000011e+00	4.661109e-01	1.891700e+01	-9.913573e-06	-1.585057e-01	2.787240e-01
1.000011e+00	4.666795e-01	1.891600e+01	-9.268143e-06	-1.585032e-01	2.787240e-01
1.000011e+00	4.672482e-01	1.891500e+01	-8.622269e-06	-1.585007e-01	2.787240e-01
1.000011e+00	4.678169e-01	1.891400e+01	-7.975950e-06	-1.584981e-01	2.787239e-01
1.000011e+00	4.683855e-01	1.891300e+01	-7.329185e-06	-1.584956e-01	2.787239e-01
1.000011e+00	4.689542e-01	1.891200e+01	-6.681975e-06	-1.584931e-01	2.787239e-01
1.000011e+00	4.695228e-01	1.891100e+01	-6.034317e-06	-1.584905e-01	2.787239e-01
1.000011e+00	4.700914e-01	1.891000e+01	-5.386212e-06	-1.584880e-01	2.787239e-01
1.000011e+00	4.706600e-01	1.890900e+01	-4.737659e-06	-1.584855e-01	2.787239e-01
1.000011e+00	4.712286e-01	1.890800e+01	-4.088657e-06	-1.584830e-01	2.787239e-01
1.000011e+00	4.717972e-01	1.890700e+01	-3.439205e-06	-1.584804e-01	2.787239e-01
1.000011e+00	4.723658e-01	1.890600e+01	-2.789304e-06	-1.584779e-01	2.787239e-01
1.000011e+00	4.729344e-01	1.890500e+01	-2.138951e-06	-1.584754e-01	2.787239e-01
1.000011e+00	4.735030e-01	1.890400e+01	-1.488147e-06	-1.584729e-01	2.787239e-01
1.000011e+00	4.740715e-01	1.890300e+01	-8.368905e-07	-1.584704e-01	2.787238e-01
1.000011e+00	4.746401e-01	1.890200e+01	-1.851812e-07	-1.584678e-01	2.787238e-01
1.000011e+00	4.752086e-01	1.890100e+01	4.669817e-07	-1.584653e-01	2.787238e-01
1.000011e+00	4.757772e-01	1.890000e+01	1.119599e-06	-1.584628e-01	2.787238e-01
1.000011e+00	4.763457e-01	1.889900e+01	1.772671e-06	-1.584603e-01	2.787239e-01
1.000011e+00	4.769142e-01	1.889800e+01	2.426198e-06	-1.584578e-01	2.787239e-01
1.000011e+00	4.774827e-01	1.889700e+01	3.080182e-06	-1.584553e-01	2.787239e-01
1.000011e+00	4.780512e-01	1.889600e+01	3.734623e-06	-1.584527e-01	2.787239e-01
1.000011e+00	4.786197e-01	1.889500e+01	4.389521e-06	-1.584502e-01	2.787239e-01
1.000011e+00	4.791882e-01	1.889400e+01	5.044878e-06	-1.584477e-01	2.787239e-01
1.000011e+00	4.797567e-01	1.889300e+01	5.700693e-06	-1.584452e-01	2.787239e-01
1.000011e+00	4.803251e-01	1.889200e+01	6.356968e-06	-1.584427e-01	2.787239e-01
1.000011e+00	4.808936e-01	1.889100e+01	7.013704e-06	-1.584402e-01	2.787239e-01
1.000011e+00	4.814620e-01	1.889000e+01	7.670900e-06	-1.584377e-01	2.787239e-01
1.000011e+00	4.820305e-01	1.888900e+01	8.328558e-06	-1.584351e-01	2.787240e-01
1.000011e+00	4.825989e-01	1.888800e+01	8.986678e-06	-1.584326e-01	2.787240e-01
1.000011e+00	4.831673e-01	1.888700e+01	9.645261e-06	-1.584301e-01	2.787240e-01
1.000011e+00	4.837357e-01	1.888600e+01	1.030431e-05	-1.584276e-01	2.787240e-01
1.000011e+00	4.843041e-01	1.888500e+01	1.096382e-05	-1.584251e-01	2.787240e-01
1.000011e+00	4.848725e-01	1.888400e+01	1.162379e-05	-1.584226e-01	2.787241e-01
1.000011e+00	4.854409e-01	1.888300e+01	1.228424e-05	-1.584201e-01	2.787241e-01
1.000011e+00	4.860092e-01	1.888200e+01	1.294514e-05	-1.584176e-01	2.787241e-01
1.000011e+00	4.865776e-01	1.888100e+01	1.360652e-05	-1.584151e-01	2.787241e-01
1.000010e+00	4.871460e-01	1.888000e+01	1.426836e-05	-1.584126e-01	2.787242e-01
1.000010e+00	4.877143e-01	1.887900e+01	1.493067e-05	-1.584101e-01	2.787242e-01
1.000010e+00	4.882826e-01	1.887800e+01	1.559345e-05	-1.584076e-01	2.787242e-01
1.000010e+00	4.888510e-01	1.887700e+01	1.625670e-05	-1.584051e-01	2.787242e-01
1.000010e+00	4.894193e-01	1.887600e+01	1.692042e-05	-1.584026e-01	2.787243e-01
1.000010e+00	4.899876e-01	1.887500e+01	1.758461e-05	-1.584001e-01	2.787243e-01
1.000010e+00	4.905559e-01	1.887400e+01	1.824927e-05	-1.583976e-01	2.787244e-01
1.000010e+00	4.911242e-01	1.887300e+01	1.891440e-05	-1.583951e-01	2.787244e-01
1.000010e+00	4.916925e-01	1.887200e+01	1.958001e-05	-1.583926e-01	2.787244e-01
1.000010e+00	4.922607e-01	1.887100e+01	2.024609e-05	-1.583901e-01	2.787245e-01
1.000010e+00	4.928290e-01	1.887000e+01	2.091265e-05	-1.583876e-01	2.787245e-01
1.000010e+00	4.933973e-01	1.886900e+01	2.157967e-05	-1.583851e-01	2.787246e-01
1.000010e+00	4.939655e-01	1.886800e+01	2.224718e-05	-1.583826e-01	2.787246e-01
1.000010e+00	4.945337e-01	1.886700e+01	2.291516e-05	-1.583801e-01	2.787246e-01
1.000010e+00	4.951020e-01	1.886600e+01	2.358362e-05	-1.583776e-01	2.787247e-01
1.000009e+00	4.956702e-01	1.886500e+01	2.425255e-05	-1.583751e-01	2.787247e-01
1.000009e+00	4.962384e-01	1.886400e+01	2.492197e-05	-1.583726e-01	2.787248e-01
1.000009e+00	4.968066e-01	1.886300e+01	2.559186e-05	-1.583701e-01	2.787248e-01
1.000009e+00	4.973748e-01	1.886200e+01	2.626223e-05	-1.583676e-01	2.787249e-01
1.000009e+00	4.979430e-01	1.886100e+01	2.693308e-05	-1.583651e-01	2.787249e-01
1.000009e+00	4.985111e-01	1.886000e+01	2.760442e-05	-1.583626e-01	2.787250e-01
1.000009e+00	4.990793e-01	1.885900e+01	2.827623e-05	-1.583602e-01	2.787250e-01
1.000009e+00	4.996474e-01	1.885800e+01	2.894853e-05	-1.583577e-01	2.787251e-01
1.000009e+00	5.002156e-01	1.885700e+01	2.962130e-05	-1.583552e-01	2.787252e-01
1.000009e+00	5.007837e-01	1.885600e+01	3.029457e-05	-1.583527e-01	2.787252e-01
1.000008e+00	5.013519e-01	1.885500e+01	3.096831e-05	-1.583502e-01	2.787253e-01
1.000008e+00	5.019200e-01	1.885400e+01	3.164254e-05	-1.583477e-01	2.787253e-01
1.000008e+00	5.024881e-01	1.885300e+01	3.231726e-05	-1.583452e-01	2.787254e-01
1.000008e+00	5.030562e-01	1.885200e+01	3.299246e-05	-1.583427e-01	2.787255e-01
1.000008e+00	5.036243e-01	1.885100e+01	3.366815e-05	-1.583403e-01	2.787255e-01
1.000008e+00	5.041924e-01	1.885000e+01	3.434433e-05	-1.583378e-01	2.787256e-01
1.000008e+00	5.047604e-01	1.884900e+01	3.502099e-05	-1.583353e-01	2.787257e-01
1.000008e+00	5.053285e-01	1.884800e+01	3.569814e-05	-1.583328e-01	2.787258e-01
1.000008e+00	5.058966e-01	1.884700e+01	3.637579e-05	-1.583303e-01	2.787258e-01
