-1.039622e-01	-9.945815e-01	1.899900e+01
-1.033958e-01	-9.946407e-01	1.899800e+01
-1.028295e-01	-9.946997e-01	1.899700e+01
-1.022631e-01	-9.947583e-01	1.899600e+01
-1.016967e-01	-9.948165e-01	1.899500e+01
-1.011303e-01	-9.948745e-01	1.899400e+01
-1.005638e-01	-9.949321e-01	1.899300e+01
-9.999734e-02	-9.949894e-01	1.899200e+01
-9.943084e-02	-9.950464e-01	1.899100e+01
-9.886432e-02	-9.951030e-01	1.899000e+01
-9.829777e-02	-9.951594e-01	1.898900e+01
-9.773120e-02	-9.952154e-01	1.898800e+01
-9.716461e-02	-9.952710e-01	1.898700e+01
-9.659799e-02	-9.953264e-01	1.898600e+01
-9.603136e-02	-9.953814e-01	1.898500e+01
-9.546469e-02	-9.954361e-01	1.898400e+01
-9.489801e-02	-9.954905e-01	1.898300e+01
-9.433130e-02	-9.955445e-01	1.898200e+01
-9.376458e-02	-9.955982e-01	1.898100e+01
-9.319783e-02	-9.956516e-01	1.898000e+01
-9.263106e-02	-9.957047e-01	1.897900e+01
-9.206426e-02	-9.957574e-01	1.897800e+01
-9.149745e-02	-9.958099e-01	1.897700e+01
-9.093061e-02	-9.958620e-01	1.897600e+01
-9.036376e-02	-9.959137e-01	1.897500e+01
-8.979688e-02	-9.959652e-01	1.897400e+01
-8.922998e-02	-9.960163e-01	1.897300e+01
-8.866307e-02	-9.960671e-01	1.897200e+01
-8.809613e-02	-9.961175e-01	1.897100e+01
-8.752917e-02	-9.961677e-01	1.897000e+01
-8.696219e-02	-9.962175e-01	1.896900e+01
-8.639520e-02	-9.962670e-01	1.896800e+01
-8.582818e-02	-9.963161e-01	1.896700e+01
-8.526115e-02	-9.963649e-01	1.896600e+01
-8.469409e-02	-9.964135e-01	1.896500e+01
-8.412702e-02	-9.964616e-01	1.896400e+01
-8.355993e-02	-9.965095e-01	1.896300e+01
-8.299282e-02	-9.965570e-01	1.896200e+01
-8.242569e-02	-9.966042e-01	1.896100e+01
-8.185854e-02	-9.966511e-01	1.896000e+01
-8.129138e-02	-9.966977e-01	1.895900e+01
-8.072420e-02	-9.967439e-01	1.895800e+01
-8.015700e-02	-9.967898e-01	1.895700e+01
-7.958978e-02	-9.968354e-01	1.895600e+01
-7.902255e-02	-9.968806e-01	1.895500e+01
-7.845530e-02	-9.969255e-01	1.895400e+01
-7.788803e-02	-9.969701e-01	1.895300e+01
-7.732075e-02	-9.970144e-01	1.895200e+01
-7.675345e-02	-9.970584e-01	1.895100e+01
-7.618613e-02	-9.971020e-01	1.895000e+01
-7.561880e-02	-9.971453e-01	1.894900e+01
-7.505145e-02	-9.971883e-01	1.894800e+01
-7.448409e-02	-9.972309e-01	1.894700e+01
-7.391671e-02	-9.972732e-01	1.894600e+01
-7.334931e-02	-9.973152e-01	1.894500e+01
-7.278191e-02	-9.973569e-01	1.894400e+01
-7.221448e-02	-9.973982e-01	1.894300e+01
-7.164704e-02	-9.974392e-01	1.894200e+01
-7.107959e-02	-9.974799e-01	1.894100e+01
-7.051212e-02	-9.975203e-01	1.894000e+01
-6.994464e-02	-9.975603e-01	1.893900e+01
-6.937715e-02	-9.976000e-01	1.893800e+01
-6.880964e-02	-9.976394e-01	1.893700e+01
-6.824212e-02	-9.976785e-01	1.893600e+01
-6.767458e-02	-9.977172e-01	1.893500e+01
-6.710703e-02	-9.977556e-01	1.893400e+01
-6.653947e-02	-9.977937e-01	1.893300e+01
-6.597189e-02	-9.978315e-01	1.893200e+01
-6.540431e-02	-9.978689e-01	1.893100e+01
-6.483671e-02	-9.979060e-01	1.893000e+01
-6.426910e-02	-9.979428e-01	1.892900e+01
-6.370147e-02	-9.979793e-01	1.892800e+01
-6.313384e-02	-9.980154e-01	1.892700e+01
-6.256619e-02	-9.980512e-01	1.892600e+01
-6.199853e-02	-9.980867e-01	1.892500e+01
-6.143086e-02	-9.981218e-01	1.892400e+01
-6.086318e-02	-9.981567e-01	1.892300e+01
-6.029549e-02	-9.981912e-01	1.892200e+01
-5.972779e-02	-9.982253e-01	1.892100e+01
-5.916007e-02	-9.982592e-01	1.892000e+01
-5.859235e-02	-9.982927e-01	1.891900e+01
-5.802462e-02	-9.983259e-01	1.891800e+01
-5.745688e-02	-9.983588e-01	1.891700e+01
-5.688912e-02	-9.983913e-01	1.891600e+01
-5.632136e-02	-9.984236e-01	1.891500e+01
-5.575359e-02	-9.984555e-01	1.891400e+01
-5.518581e-02	-9.984870e-01	1.891300e+01
-5.461802e-02	-9.985183e-01	1.891200e+01
-5.405022e-02	-9.985492e-01	1.891100e+01
-5.348241e-02	-9.985798e-01	1.891000e+01
-5.291460e-02	-9.986100e-01	1.890900e+01
-5.234677e-02	-9.986400e-01	1.890800e+01
-5.177894e-02	-9.986696e-01	1.890700e+01
-5.121110e-02	-9.986989e-01	1.890600e+01
-5.064325e-02	-9.987279e-01	1.890500e+01
-5.007540e-02	-9.987565e-01	1.890400e+01
-4.950754e-02	-9.987848e-01	1.890300e+01
-4.893967e-02	-9.988128e-01	1.890200e+01
-4.837179e-02	-9.988405e-01	1.890100e+01
-4.780391e-02	-9.988678e-01	1.890000e+01
-4.723602e-02	-9.988948e-01	1.889900e+01
-4.666812e-02	-9.989215e-01	1.889800e+01
-4.610022e-02	-9.989479e-01	1.889700e+01
-4.553231e-02	-9.989739e-01	1.889600e+01
-4.496440e-02	-9.989996e-01	1.889500e+01
-4.439648e-02	-9.990250e-01	1.889400e+01
-4.382855e-02	-9.990500e-01	1.889300e+01
-4.326062e-02	-9.990748e-01	1.889200e+01
-4.269269e-02	-9.990992e-01	1.889100e+01
-4.212475e-02	-9.991233e-01	1.889000e+01
-4.155680e-02	-9.991470e-01	1.888900e+01
-4.098886e-02	-9.991704e-01	1.888800e+01
-4.042090e-02	-9.991935e-01	1.888700e+01
-3.985295e-02	-9.992163e-01	1.888600e+01
-3.928498e-02	-9.992388e-01	1.888500e+01
-3.871702e-02	-9.992609e-01	1.888400e+01
-3.814905e-02	-9.992827e-01	1.888300e+01
-3.758108e-02	-9.993042e-01	1.888200e+01
-3.701310e-02	-9.993253e-01	1.888100e+01
-3.644513e-02	-9.993462e-01	1.888000e+01
-3.587715e-02	-9.993667e-01	1.887900e+01
-3.530916e-02	-9.993868e-01	1.887800e+01
-3.474118e-02	-9.994067e-01	1.887700e+01
-3.417319e-02	-9.994262e-01	1.887600e+01
-3.360520e-02	-9.994454e-01	1.887500e+01
-3.303721e-02	-9.994643e-01	1.887400e+01
-3.246921e-02	-9.994828e-01	1.887300e+01
-3.190122e-02	-9.995010e-01	1.887200e+01
-3.133322e-02	-9.995189e-01	1.887100e+01
-3.076523e-02	-9.995365e-01	1.887000e+01
-3.019723e-02	-9.995538e-01	1.886900e+01
-2.962923e-02	-9.995707e-01	1.886800e+01
-2.906123e-02	-9.995873e-01	1.886700e+01
-2.849323e-02	-9.996035e-01	1.886600e+01
-2.792523e-02	-9.996195e-01	1.886500e+01
-2.735723e-02	-9.996351e-01	1.886400e+01
-2.678923e-02	-9.996504e-01	1.886300e+01
-2.622124e-02	-9.996654e-01	1.886200e+01
-2.565324e-02	-9.996800e-01	1.886100e+01
-2.508524e-02	-9.996943e-01	1.886000e+01
-2.451724e-02	-9.997083e-01	1.885900e+01
-2.394925e-02	-9.997220e-01	1.885800e+01
-2.338125e-02	-9.997353e-01	1.885700e+01
-2.281326e-02	-9.997483e-01	1.885600e+01
-2.224527e-02	-9.997610e-01	1.885500e+01
-2.167728e-02	-9.997734e-01	1.885400e+01
-2.110930e-02	-9.997854e-01	1.885300e+01
-2.054131e-02	-9.997971e-01	1.885200e+01
-1.997333e-02	-9.998085e-01	1.885100e+01
-1.940535e-02	-9.998196e-01	1.885000e+01
-1.883738e-02	-9.998303e-01	1.884900e+01
-1.826940e-02	-9.998407e-01	1.884800e+01
-1.770143e-02	-9.998508e-01	1.884700e+01
-1.713347e-02	-9.998606e-01	1.884600e+01
-1.656550e-02	-9.998700e-01	1.884500e+01
-1.599755e-02	-9.998791e-01	1.884400e+01
-1.542959e-02	-9.998879e-01	1.884300e+01
-1.486164e-02	-9.998964e-01	1.884200e+01
-1.429369e-02	-9.999045e-01	1.884100e+01
-1.372575e-02	-9.999123e-01	1.884000e+01
-1.315781e-02	-9.999198e-01	1.883900e+01
-1.258988e-02	-9.999270e-01	1.883800e+01
-1.202196e-02	-9.999338e-01	1.883700e+01
-1.145403e-02	-9.999403e-01	1.883600e+01
-1.088612e-02	-9.999465e-01	1.883500e+01
-1.031821e-02	-9.999524e-01	1.883400e+01
-9.750304e-03	-9.999579e-01	1.883300e+01
-9.182405e-03	-9.999631e-01	1.883200e+01
-8.614513e-03	-9.999680e-01	1.883100e+01
-8.046628e-03	-9.999726e-01	1.883000e+01
-7.478749e-03	-9.999768e-01	1.882900e+01
-6.910877e-03	-9.999807e-01	1.882800e+01
-6.343011e-03	-9.999843e-01	1.882700e+01
-5.775153e-03	-9.999875e-01	1.882600e+01
-5.207303e-03	-9.999905e-01	1.882500e+01
-4.639460e-03	-9.999931e-01	1.882400e+01
