1.000000e+00	3.770481e+00	1.899900e+01	-6.139298e-05	-1.587155e-01	2.787299e-01
1.000000e+00	3.771050e+00	1.899800e+01	-6.078162e-05	-1.587129e-01	2.787298e-01
1.000001e+00	3.771619e+00	1.899700e+01	-6.016987e-05	-1.587104e-01	2.787296e-01
1.000001e+00	3.772189e+00	1.899600e+01	-5.955773e-05	-1.587078e-01	2.787295e-01
1.000001e+00	3.772758e+00	1.899500e+01	-5.894521e-05	-1.587052e-01	2.787294e-01
1.000001e+00	3.773328e+00	1.899400e+01	-5.833230e-05	-1.587026e-01	2.787293e-01
1.000002e+00	3.773897e+00	1.899300e+01	-5.771900e-05	-1.587000e-01	2.787292e-01
1.000002e+00	3.774466e+00	1.899200e+01	-5.710530e-05	-1.586974e-01	2.787291e-01
1.000002e+00	3.775036e+00	1.899100e+01	-5.649122e-05	-1.586948e-01	2.787289e-01
1.000002e+00	3.775605e+00	1.899000e+01	-5.587674e-05	-1.586923e-01	2.787288e-01
1.000002e+00	3.776174e+00	1.898900e+01	-5.526187e-05	-1.586897e-01	2.787287e-01
1.000003e+00	3.776744e+00	1.898800e+01	-5.464661e-05	-1.586871e-01	2.787286e-01
1.000003e+00	3.777313e+00	1.898700e+01	-5.403095e-05	-1.586845e-01	2.787285e-01
1.000003e+00	3.777882e+00	1.898600e+01	-5.341490e-05	-1.586819e-01	2.787284e-01
1.000003e+00	3.778452e+00	1.898500e+01	-5.279845e-05	-1.586794e-01	2.787283e-01
1.000003e+00	3.779021e+00	1.898400e+01	-5.218161e-05	-1.586768e-01	2.787282e-01
1.000003e+00	3.779590e+00	1.898300e+01	-5.156437e-05	-1.586742e-01	2.787281e-01
1.000004e+00	3.780160e+00	1.898200e+01	-5.094673e-05	-1.586716e-01	2.787280e-01
1.000004e+00	3.780729e+00	1.898100e+01	-5.032869e-05	-1.586691e-01	2.787279e-01
1.000004e+00	3.781298e+00	1.898000e+01	-4.971026e-05	-1.586665e-01	2.787278e-01
1.000004e+00	3.781867e+00	1.897900e+01	-4.909142e-05	-1.586639e-01	2.787277e-01
1.000004e+00	3.782437e+00	1.897800e+01	-4.847218e-05	-1.586613e-01	2.787276e-01
1.000005e+00	3.783006e+00	1.897700e+01	-4.785254e-05	-1.586588e-01	2.787275e-01
1.000005e+00	3.783575e+00	1.897600e+01	-4.723250e-05	-1.586562e-01	2.787274e-01
1.000005e+00	3.784144e+00	1.897500e+01	-4.661206e-05	-1.586536e-01	2.787273e-01
1.000005e+00	3.784713e+00	1.897400e+01	-4.599122e-05	-1.586511e-01	2.787272e-01
1.000005e+00	3.785283e+00	1.897300e+01	-4.536997e-05	-1.586485e-01	2.787271e-01
1.000005e+00	3.785852e+00	1.897200e+01	-4.474831e-05	-1.586459e-01	2.787270e-01
1.000006e+00	3.786421e+00	1.897100e+01	-4.412625e-05	-1.586434e-01	2.787269e-01
1.000006e+00	3.786990e+00	1.897000e+01	-4.350378e-05	-1.586408e-01	2.787268e-01
1.000006e+00	3.787559e+00	1.896900e+01	-4.288091e-05	-1.586382e-01	2.787268e-01
1.000006e+00	3.788128e+00	1.896800e+01	-4.225763e-05	-1.586357e-01	2.787267e-01
1.000006e+00	3.788698e+00	1.896700e+01	-4.163394e-05	-1.586331e-01	2.787266e-01
1.000006e+00	3.789267e+00	1.896600e+01	-4.100984e-05	-1.586305e-01	2.787265e-01
1.000006e+00	3.789836e+00	1.896500e+01	-4.038534e-05	-1.586280e-01	2.787264e-01
1.000007e+00	3.790405e+00	1.896400e+01	-3.976042e-05	-1.586254e-01	2.787263e-01
1.000007e+00	3.790974e+00	1.896300e+01	-3.913509e-05	-1.586228e-01	2.787263e-01
1.000007e+00	3.791543e+00	1.896200e+01	-3.850935e-05	-1.586203e-01	2.787262e-01
1.000007e+00	3.792112e+00	1.896100e+01	-3.788319e-05	-1.586177e-01	2.787261e-01
