0.000000e+00 0.000000e+00 3.797923e-01 1.000000e+00 -4.044770e-01 0.000000e+00
1.000000e-03 3.849986e-04 3.846289e-01 9.995889e-01 -4.111238e-01 -3.851219e-07
2.000000e-03 7.692582e-04 3.838903e-01 9.991778e-01 -4.111227e-01 -1.539502e-06
3.000000e-03 1.152779e-03 3.831524e-01 9.987666e-01 -4.111208e-01 -3.461662e-06
4.000000e-03 1.535563e-03 3.824154e-01 9.983555e-01 -4.111181e-01 -6.150128e-06
5.000000e-03 1.917611e-03 3.816792e-01 9.979444e-01 -4.111146e-01 -9.603425e-06
6.000000e-03 2.298922e-03 3.809438e-01 9.975333e-01 -4.111104e-01 -1.382008e-05
7.000000e-03 2.679498e-03 3.802093e-01 9.971222e-01 -4.111054e-01 -1.879862e-05
8.000000e-03 3.059341e-03 3.794755e-01 9.967111e-01 -4.110997e-01 -2.453758e-05
9.000000e-03 3.438450e-03 3.787426e-01 9.963000e-01 -4.110932e-01 -3.103550e-05
1.000000e-02 3.816826e-03 3.780105e-01 9.958889e-01 -4.110860e-01 -3.829089e-05
1.100000e-02 4.194471e-03 3.772792e-01 9.954778e-01 -4.110780e-01 -4.630231e-05
1.200000e-02 4.571385e-03 3.765487e-01 9.950667e-01 -4.110692e-01 -5.506829e-05
1.300000e-02 4.947569e-03 3.758191e-01 9.946557e-01 -4.110597e-01 -6.458737e-05
1.400000e-02 5.323023e-03 3.750903e-01 9.942446e-01 -4.110495e-01 -7.485808e-05
1.500000e-02 5.697750e-03 3.743622e-01 9.938336e-01 -4.110385e-01 -8.587898e-05
1.600000e-02 6.071748e-03 3.736350e-01 9.934225e-01 -4.110268e-01 -9.764859e-05
1.700000e-02 6.445020e-03 3.729087e-01 9.930115e-01 -4.110143e-01 -1.101655e-04
1.800000e-02 6.817566e-03 3.721831e-01 9.926005e-01 -4.110011e-01 -1.234282e-04
1.900000e-02 7.189386e-03 3.714584e-01 9.921895e-01 -4.109871e-01 -1.374353e-04
2.000000e-02 7.560483e-03 3.707344e-01 9.917785e-01 -4.109724e-01 -1.521853e-04
2.100000e-02 7.930856e-03 3.700113e-01 9.913676e-01 -4.109570e-01 -1.676767e-04
2.200000e-02 8.300506e-03 3.692890e-01 9.909566e-01 -4.109409e-01 -1.839082e-04
2.300000e-02 8.669434e-03 3.685675e-01 9.905457e-01 -4.109240e-01 -2.008783e-04
2.400000e-02 9.037641e-03 3.678468e-01 9.901348e-01 -4.109063e-01 -2.185854e-04
2.500000e-02 9.405128e-03 3.671270e-01 9.897239e-01 -4.108880e-01 -2.370283e-04
2.600000e-02 9.771895e-03 3.664079e-01 9.893130e-01 -4.108689e-01 -2.562055e-04
2.700000e-02 1.013794e-02 3.656897e-01 9.889021e-01 -4.108491e-01 -2.761154e-04
2.800000e-02 1.050327e-02 3.649723e-01 9.884913e-01 -4.108286e-01 -2.967568e-04
2.900000e-02 1.086789e-02 3.642557e-01 9.880805e-01 -4.108073e-01 -3.181281e-04
3.000000e-02 1.123179e-02 3.635399e-01 9.876697e-01 -4.107854e-01 -3.402279e-04
3.100000e-02 1.159497e-02 3.628249e-01 9.872589e-01 -4.107627e-01 -3.630547e-04
3.200000e-02 1.195744e-02 3.621107e-01 9.868482e-01 -4.107393e-01 -3.866073e-04
3.300000e-02 1.231919e-02 3.613974e-01 9.864374e-01 -4.107152e-01 -4.108840e-04
3.400000e-02 1.268023e-02 3.606848e-01 9.860267e-01 -4.106903e-01 -4.358835e-04
3.500000e-02 1.304056e-02 3.599731e-01 9.856160e-01 -4.106648e-01 -4.616045e-04
3.600000e-02 1.340018e-02 3.592622e-01 9.852054e-01 -4.106386e-01 -4.880453e-04
3.700000e-02 1.375909e-02 3.585520e-01 9.847948e-01 -4.106116e-01 -5.152047e-04
3.800000e-02 1.411728e-02 3.578427e-01 9.843842e-01 -4.105839e-01 -5.430812e-04
3.900000e-02 1.447477e-02 3.571342e-01 9.839736e-01 -4.105556e-01 -5.716733e-04
4.000000e-02 1.483155e-02 3.564265e-01 9.835631e-01 -4.105265e-01 -6.009798e-04
4.100000e-02 1.518762e-02 3.557196e-01 9.831526e-01 -4.104967e-01 -6.309991e-04
4.200000e-02 1.554299e-02 3.550136e-01 9.827421e-01 -4.104662e-01 -6.617298e-04
4.300000e-02 1.589765e-02 3.543083e-01 9.823316e-01 -4.104351e-01 -6.931706e-04
4.400000e-02 1.625161e-02 3.536038e-01 9.819212e-01 -4.104032e-01 -7.253199e-04
4.500000e-02 1.660486e-02 3.529002e-01 9.815108e-01 -4.103707e-01 -7.581765e-04
4.600000e-02 1.695741e-02 3.521973e-01 9.811005e-01 -4.103374e-01 -7.917389e-04
4.700000e-02 1.730925e-02 3.514953e-01 9.806901e-01 -4.103035e-01 -8.260057e-04
4.800000e-02 1.766040e-02 3.507940e-01 9.802799e-01 -4.102688e-01 -8.609755e-04
4.900000e-02 1.801084e-02 3.500936e-01 9.798696e-01 -4.102335e-01 -8.966468e-04
5.000000e-02 1.836059e-02 3.493940e-01 9.794594e-01 -4.101975e-01 -9.330184e-04
5.100000e-02 1.870963e-02 3.486951e-01 9.790492e-01 -4.101608e-01 -9.700887e-04
5.200000e-02 1.905798e-02 3.479971e-01 9.786391e-01 -4.101234e-01 -1.007856e-03
5.300000e-02 1.940563e-02 3.472999e-01 9.782290e-01 -4.100854e-01 -1.046320e-03
5.400000e-02 1.975258e-02 3.466035e-01 9.778189e-01 -4.100466e-01 -1.085478e-03
5.500000e-02 2.009883e-02 3.459079e-01 9.774089e-01 -4.100072e-01 -1.125330e-03
5.600000e-02 2.044439e-02 3.452130e-01 9.769989e-01 -4.099671e-01 -1.165873e-03
5.700000e-02 2.078926e-02 3.445190e-01 9.765889e-01 -4.099264e-01 -1.207107e-03
5.800000e-02 2.113343e-02 3.438258e-01 9.761790e-01 -4.098849e-01 -1.249030e-03
5.900000e-02 2.147691e-02 3.431334e-01 9.757692e-01 -4.098428e-01 -1.291640e-03
6.000000e-02 2.181970e-02 3.424418e-01 9.753593e-01 -4.098001e-01 -1.334937e-03
6.100000e-02 2.216179e-02 3.417510e-01 9.749496e-01 -4.097566e-01 -1.378919e-03
6.200000e-02 2.250320e-02 3.410610e-01 9.745398e-01 -4.097125e-01 -1.423584e-03
6.300000e-02 2.284392e-02 3.403718e-01 9.741301e-01 -4.096677e-01 -1.468931e-03
6.400000e-02 2.318394e-02 3.396834e-01 9.737205e-01 -4.096223e-01 -1.514959e-03
6.500000e-02 2.352328e-02 3.389958e-01 9.733109e-01 -4.095762e-01 -1.561666e-03
6.600000e-02 2.386194e-02 3.383090e-01 9.729013e-01 -4.095294e-01 -1.609052e-03
6.700000e-02 2.419990e-02 3.376229e-01 9.724918e-01 -4.094820e-01 -1.657114e-03
6.800000e-02 2.453718e-02 3.369377e-01 9.720824e-01 -4.094339e-01 -1.705851e-03
6.900000e-02 2.487378e-02 3.362533e-01 9.716730e-01 -4.093852e-01 -1.755262e-03
7.000000e-02 2.520969e-02 3.355697e-01 9.712636e-01 -4.093358e-01 -1.805346e-03
7.100000e-02 2.554492e-02 3.348869e-01 9.708543e-01 -4.092858e-01 -1.856100e-03
7.200000e-02 2.587946e-02 3.342048e-01 9.704450e-01 -4.092351e-01 -1.907525e-03
7.300000e-02 2.621333e-02 3.335236e-01 9.700358e-01 -4.091838e-01 -1.959618e-03
7.400000e-02 2.654651e-02 3.328432e-01 9.696267e-01 -4.091318e-01 -2.012378e-03
7.500000e-02 2.687901e-02 3.321635e-01 9.692176e-01 -4.090792e-01 -2.065803e-03
