5	0.471189	-0.604509
10	0.476415	-0.584645
11	0.476244	-0.587035
12	0.476273	-0.587616
13	0.476327	-0.58765
14	0.47636	-0.587561
15	0.47637	-0.587491
16	0.47637	-0.587464
17	0.476368	-0.587461
18	0.476367	-0.587465
19	0.476366	-0.587468
20	0.476366	-0.587469
21	0.476366	-0.58747
