0.000000e+00 0.000000e+00 4.737400e-01 1.000000e+00 -5.781540e-01 0.000000e+00
1.000000e-03 4.740566e-04 4.735696e-01 9.994315e-01 -5.684535e-01 -4.742190e-07
2.000000e-03 9.471396e-04 4.725965e-01 9.988631e-01 -5.684521e-01 -1.895577e-06
3.000000e-03 1.419250e-03 4.716245e-01 9.982946e-01 -5.684497e-01 -4.262129e-06
4.000000e-03 1.890389e-03 4.706536e-01 9.977262e-01 -5.684464e-01 -7.571930e-06
5.000000e-03 2.360558e-03 4.696839e-01 9.971577e-01 -5.684422e-01 -1.182304e-05
6.000000e-03 2.829757e-03 4.687153e-01 9.965893e-01 -5.684370e-01 -1.701351e-05
7.000000e-03 3.297989e-03 4.677479e-01 9.960209e-01 -5.684309e-01 -2.314142e-05
8.000000e-03 3.765253e-03 4.667816e-01 9.954524e-01 -5.684238e-01 -3.020482e-05
9.000000e-03 4.231552e-03 4.658164e-01 9.948840e-01 -5.684159e-01 -3.820179e-05
1.000000e-02 4.696886e-03 4.648523e-01 9.943156e-01 -5.684070e-01 -4.713039e-05
1.100000e-02 5.161257e-03 4.638894e-01 9.937472e-01 -5.683971e-01 -5.698869e-05
1.200000e-02 5.624666e-03 4.629276e-01 9.931788e-01 -5.683864e-01 -6.777478e-05
1.300000e-02 6.087113e-03 4.619670e-01 9.926104e-01 -5.683747e-01 -7.948672e-05
1.400000e-02 6.548600e-03 4.610074e-01 9.920421e-01 -5.683621e-01 -9.212259e-05
1.500000e-02 7.009128e-03 4.600490e-01 9.914737e-01 -5.683486e-01 -1.056805e-04
1.600000e-02 7.468698e-03 4.590918e-01 9.909054e-01 -5.683342e-01 -1.201585e-04
1.700000e-02 7.927312e-03 4.581356e-01 9.903371e-01 -5.683189e-01 -1.355546e-04
1.800000e-02 8.384970e-03 4.571806e-01 9.897687e-01 -5.683026e-01 -1.518671e-04
1.900000e-02 8.841674e-03 4.562267e-01 9.892004e-01 -5.682855e-01 -1.690939e-04
2.000000e-02 9.297424e-03 4.552739e-01 9.886322e-01 -5.682675e-01 -1.872331e-04
2.100000e-02 9.752222e-03 4.543222e-01 9.880639e-01 -5.682485e-01 -2.062829e-04
2.200000e-02 1.020607e-02 4.533717e-01 9.874957e-01 -5.682287e-01 -2.262414e-04
2.300000e-02 1.065897e-02 4.524223e-01 9.869275e-01 -5.682080e-01 -2.471066e-04
2.400000e-02 1.111091e-02 4.514740e-01 9.863593e-01 -5.681863e-01 -2.688766e-04
2.500000e-02 1.156191e-02 4.505269e-01 9.857911e-01 -5.681638e-01 -2.915496e-04
2.600000e-02 1.201197e-02 4.495808e-01 9.852229e-01 -5.681404e-01 -3.151236e-04
2.700000e-02 1.246108e-02 4.486359e-01 9.846548e-01 -5.681161e-01 -3.395968e-04
2.800000e-02 1.290924e-02 4.476921e-01 9.840867e-01 -5.680910e-01 -3.649673e-04
2.900000e-02 1.335646e-02 4.467494e-01 9.835186e-01 -5.680649e-01 -3.912332e-04
3.000000e-02 1.380274e-02 4.458078e-01 9.829506e-01 -5.680380e-01 -4.183925e-04
3.100000e-02 1.424808e-02 4.448674e-01 9.823825e-01 -5.680102e-01 -4.464435e-04
3.200000e-02 1.469247e-02 4.439280e-01 9.818145e-01 -5.679815e-01 -4.753842e-04
