0.000000e+00 0.000000e+00 4.757481e-01 1.000000e+00 -5.859014e-01 0.000000e+00
1.000000e-03 4.749545e-04 4.744666e-01 9.994149e-01 -5.850546e-01 -4.751171e-07
2.000000e-03 9.489335e-04 4.734917e-01 9.988299e-01 -5.850532e-01 -1.899168e-06
3.000000e-03 1.421938e-03 4.725181e-01 9.982448e-01 -5.850508e-01 -4.270202e-06
4.000000e-03 1.893970e-03 4.715456e-01 9.976598e-01 -5.850475e-01 -7.586272e-06
5.000000e-03 2.365030e-03 4.705742e-01 9.970747e-01 -5.850433e-01 -1.184543e-05
6.000000e-03 2.835119e-03 4.696041e-01 9.964897e-01 -5.850381e-01 -1.704574e-05
7.000000e-03 3.304238e-03 4.686351e-01 9.959047e-01 -5.850319e-01 -2.318526e-05
8.000000e-03 3.772389e-03 4.676672e-01 9.953196e-01 -5.850249e-01 -3.026205e-05
9.000000e-03 4.239573e-03 4.667006e-01 9.947346e-01 -5.850169e-01 -3.827418e-05
1.000000e-02 4.705791e-03 4.657351e-01 9.941496e-01 -5.850080e-01 -4.721970e-05
1.100000e-02 5.171044e-03 4.647707e-01 9.935646e-01 -5.849981e-01 -5.709670e-05
1.200000e-02 5.635333e-03 4.638075e-01 9.929796e-01 -5.849873e-01 -6.790323e-05
1.300000e-02 6.098659e-03 4.628455e-01 9.923946e-01 -5.849757e-01 -7.963739e-05
1.400000e-02 6.561024e-03 4.618847e-01 9.918097e-01 -5.849630e-01 -9.229723e-05
1.500000e-02 7.022429e-03 4.609250e-01 9.912247e-01 -5.849495e-01 -1.058808e-04
1.600000e-02 7.482875e-03 4.599664e-01 9.906398e-01 -5.849351e-01 -1.203863e-04
1.700000e-02 7.942362e-03 4.590091e-01 9.900548e-01 -5.849197e-01 -1.358117e-04
1.800000e-02 8.400893e-03 4.580528e-01 9.894699e-01 -5.849035e-01 -1.521551e-04
1.900000e-02 8.858468e-03 4.570978e-01 9.888850e-01 -5.848863e-01 -1.694146e-04
2.000000e-02 9.315089e-03 4.561439e-01 9.883001e-01 -5.848682e-01 -1.875884e-04
2.100000e-02 9.770756e-03 4.551911e-01 9.877153e-01 -5.848493e-01 -2.066744e-04
