5.000000e+00	-9.364916e-05	2.288135e-03	-1.530047e-01	-4.265949e-02	-5.513701e-01
1.000000e+01	1.194723e-06	1.378484e-02	-1.530102e-01	1.182086e-02	1.523169e-01
1.100000e+01	1.090278e-07	4.366974e-03	-1.529999e-01	6.866586e-03	2.820655e-02
1.200000e+01	2.652545e-06	9.645300e-04	-1.529991e-01	4.720934e-03	-6.186737e-03
1.300000e+01	2.162987e-05	-5.567762e-04	-1.529629e-01	3.110651e-03	-1.605805e-02
1.400000e+01	-2.632455e-05	-1.184956e-03	-1.530354e-01	1.787811e-03	-1.982448e-02
1.500000e+01	-9.985943e-07	-1.191951e-03	-1.530174e-01	8.147794e-04	-2.301464e-02
1.600000e+01	5.647974e-06	-9.404853e-04	-1.530003e-01	2.059911e-04	-2.603266e-02
1.700000e+01	4.670703e-06	-6.305914e-04	-1.529955e-01	-1.096510e-04	-2.814138e-02
1.800000e+01	3.340661e-06	-3.601318e-04	-1.529956e-01	-2.274723e-04	-2.914863e-02
1.900000e+01	1.455544e-06	-1.645009e-04	-1.529973e-01	-2.320837e-04	-2.932453e-02
2.000000e+01	-5.276200e-07	-4.368892e-05	-1.530003e-01	-1.855351e-04	-2.906470e-02
2.100000e+01	-1.926480e-06	1.830103e-05	-1.530037e-01	-1.261496e-04	-2.867464e-02
